time,motor_angle,motor_setpoint,pendulum_angle,pendulum_setpoint,rpm,voltage,current,e_speed,e_angle,setSpeed,setAngle
76.364,788799.37,90.0,0.0,0,1037,7.669318243756884,77,995.2315670819544,788796.1778238306,999.9999999999999,90.0
76.368,788824.68,90.0,0.0,0,1038,7.709370494980238,78,995.0602212713419,788820.9542379151,999.9999999999999,90.0
76.372,788849.81,90.0,0.0,0,1037,7.761642049656203,78,996.3228745807783,788846.3814206742,999.9999999999999,90.0
76.376,788875.31,90.0,0.0,0,1040,7.781306763025075,79,996.7289064981564,788872.8171810696,999.9999999999999,90.0
76.38,788902.0,90.0,0.0,0,1038,7.772526863708574,81,995.0123791633313,788896.9120073084,999.9999999999999,90.0
76.384,788926.43,90.0,0.0,0,1038,7.776136267135531,81,999.8804388842219,788922.9234633608,999.9999999999999,90.0
76.388,788952.12,90.0,0.0,0,1036,7.822725422416742,82,999.8700003620886,788946.9215801707,999.9999999999999,90.0
76.393,788976.18,90.0,0.0,0,1035,7.739298124145421,80,1003.7653071773033,788972.5229695947,999.9999999999999,90.0
76.397,789001.37,90.0,0.0,0,1036,7.739912424718906,82,1003.0377310428044,788999.4203411739,999.9999999999999,90.0
76.401,789028.06,90.0,0.0,0,1031,7.65947738674593,82,998.3602550089527,789025.0221103424,999.9999999999999,90.0
76.405,789054.25,90.0,0.0,0,1027,7.66155243783896,81,997.5535823237417,789047.3614663415,999.9999999999999,90.0
76.409,789075.87,90.0,0.0,0,1029,7.7469715689880445,79,1007.6041746273373,789078.9909924213,999.9999999999999,90.0
76.413,789106.81,90.0,0.0,0,1032,7.770823086371873,79,991.5358640676866,789100.9452542858,999.9999999999999,90.0
76.417,789129.87,90.0,0.0,0,1033,7.57428260613958,81,998.1038925256246,789123.920785834,999.9999999999999,90.0
76.421,789152.37,90.0,0.0,0,1040,7.87634524957566,84,1005.0937134422906,789153.7144160607,999.9999999999999,90.0
76.425,789181.68,90.0,0.0,0,1042,7.770606518277912,74,992.4846379120336,789177.9362314062,999.9999999999999,90.0
76.43,789207.37,90.0,0.0,0,1043,7.633166755133402,83,994.578653044196,789200.6114235776,999.9999999999999,90.0
76.434,789230.18,90.0,0.0,0,1046,7.872973964428116,80,1004.4096335446932,789228.9962231145,999.9999999999999,90.0
76.437,789258.31,90.0,0.0,0,1043,7.856818780910871,76,998.1454380963252,789253.5205595872,999.9999999999999,90.0
76.442,789283.62,90.0,0.0,0,1044,7.672945737508822,84,1001.3237900890841,789276.6044567656,999.9999999999999,90.0
76.446,789306.12,90.0,0.0,0,1045,7.786411209337732,83,1010.233363994575,789306.2038615844,999.9999999999999,90.0
76.45,789335.12,90.0,0.0,0,1045,7.726671180258055,77,1000.4738646816185,789328.2599609863,999.9999999999999,90.0
76.454,789357.62,90.0,0.0,0,1041,7.542551002009489,80,1008.6895392302173,789357.1602454889,999.9999999999999,90.0
76.458,789386.12,90.0,0.0,0,1037,7.708810726585245,80,999.2629402844419,789381.5513501518,999.9999999999999,90.0
76.462,789411.12,90.0,0.0,0,1033,7.538623342349485,76,1001.2451771361818,789404.8887387287,999.9999999999999,90.0
76.467,789433.75,90.0,0.0,0,1033,7.703172113508526,81,1007.4323393429622,789434.0716749873,999.9999999999999,90.0
76.471,789462.62,90.0,0.0,0,1036,7.664353868536981,75,995.7224560858332,789459.4083003268,999.9999999999999,90.0
76.475,789488.62,90.0,0.0,0,1038,7.532061727181691,79,995.438583910635,789483.6070539857,999.9999999999999,90.0
76.479,789513.06,90.0,0.0,0,1043,7.747493912196013,77,999.5309365314197,789509.2390237306,999.9999999999999,90.0
76.483,789538.68,90.0,0.0,0,1044,7.767740263172591,73,999.909187087214,789534.5772441501,999.9999999999999,90.0
76.487,789564.18,90.0,0.0,0,1051,7.698859962732644,79,1000.8522186926286,789559.9586386675,999.9999999999999,90.0
76.491,789589.87,90.0,0.0,0,1052,7.692652207334927,80,1001.8367563761942,789585.7491234866,999.9999999999999,90.0
76.495,789615.87,90.0,0.0,0,1052,7.673522481248405,77,1002.2948583134821,789611.4611393112,999.9999999999999,90.0
76.499,789641.75,90.0,0.0,0,1052,7.650352984587958,77,1003.2485964537661,789637.3177634663,999.9999999999999,90.0
76.503,789667.75,90.0,0.0,0,1051,7.634676808127075,77,1003.942057228832,789663.7045998737,999.9999999999999,90.0
76.507,789694.25,90.0,0.0,0,1056,7.607017152241742,75,1003.4258549319468,789689.7112285295,999.9999999999999,90.0
76.511,789720.62,90.0,0.0,0,1058,7.581594045483644,74,1004.0626318674804,789714.6299908927,999.9999999999999,90.0
76.516,789745.75,90.0,0.0,0,1061,7.579300358657381,74,1007.8002310537569,789740.6046665608,999.9999999999999,90.0
76.52,789771.62,90.0,0.0,0,1061,7.554716244247075,76,1008.4899803053416,789767.2743914565,999.9999999999999,90.0
76.524,789798.5,90.0,0.0,0,1062,7.46339494935048,73,1006.9143036334362,789792.6388119478,999.9999999999999,90.0
76.528,789824.18,90.0,0.0,0,1070,7.423400151515409,72,1009.0147513328855,789819.1164435567,999.9999999999999,90.0
76.532,789850.87,90.0,0.0,0,1072,7.426929610159846,69,1008.4754745616092,789844.8417893489,999.9999999999999,90.0
76.536,789876.75,90.0,0.0,0,1078,7.3607081508940055,66,1009.992332621938,789870.1287586864,999.9999999999999,90.0
76.54,789902.25,90.0,0.0,0,1081,7.3424518013213955,66,1012.3715906671662,789897.7400423501,999.9999999999999,90.0
76.544,789930.18,90.0,0.0,0,1087,7.2811315233561125,64,1009.1738245894691,789921.2341399741,999.9999999999999,90.0
76.548,789953.87,90.0,0.0,0,1088,7.202414301407931,63,1016.7327316242917,789949.4142763729,999.9999999999999,90.0
76.552,789982.37,90.0,0.0,0,1092,7.225160748805173,61,1010.8473190413532,789977.1779936404,999.9999999999999,90.0
76.557,790010.87,90.0,0.0,0,1098,7.034897938677567,58,1008.1171169973113,790003.0082917233,999.9999999999999,90.0
76.561,790037.56,90.0,0.0,0,1100,7.100009129020361,59,1012.1966996398706,790031.4695707976,999.9999999999999,90.0
76.565,790066.56,90.0,0.0,0,1103,7.11782241428028,52,1010.5902082996449,790057.583007826,999.9999999999999,90.0
76.569,790093.31,90.0,0.0,0,1103,7.006826761640781,55,1015.2643291284626,790081.9940351602,999.9999999999999,90.0
76.573,790117.75,90.0,0.0,0,1109,7.0022289506352315,55,1024.731550503929,790111.0734231919,999.9999999999999,90.0
76.577,790146.75,90.0,0.0,0,1106,6.867768465733175,52,1019.9137339042669,790138.245566985,999.9999999999999,90.0
76.581,790174.0,90.0,0.0,0,1110,6.620231247575706,52,1019.9166003400937,790166.1162990223,999.9999999999999,90.0
76.585,790201.75,90.0,0.0,0,1112,6.634210110947979,47,1018.0165009004443,790191.5488496497,999.9999999999999,90.0
76.589,790227.62,90.0,0.0,0,1116,6.570860621436001,40,1021.3370849689194,790219.6093879595,999.9999999999999,90.0
76.593,790255.56,90.0,0.0,0,1119,6.541610845776049,40,1018.1566182166,790246.0366459525,999.9999999999999,90.0
76.597,790282.43,90.0,0.0,0,1125,6.414149757881848,38,1018.6070996481283,790273.9048693104,999.9999999999999,90.0
76.602,790310.75,90.0,0.0,0,1130,6.406514354145383,37,1016.1148645273231,790300.4738902888,999.9999999999999,90.0
76.606,790337.81,90.0,0.0,0,1133,6.337268333335157,32,1017.7743539041502,790328.9417521732,999.9999999999999,90.0
76.61,790366.81,90.0,0.0,0,1140,6.323890961680064,32,1015.010821160153,790357.4726243276,999.9999999999999,90.0
76.614,790396.18,90.0,0.0,0,1145,6.232396079835453,29,1013.8513889880015,790381.7165108641,999.9999999999999,90.0
76.618,790421.12,90.0,0.0,0,1151,6.23489715118243,28,1024.9155290452404,790411.8909649859,999.9999999999999,90.0
76.622,790451.18,90.0,0.0,0,1155,6.205355105310968,26,1019.7842906592823,790439.5159940621,999.9999999999999,90.0
76.626,790479.87,90.0,0.0,0,1162,5.930294125173301,26,1020.8855522089563,790464.626841123,999.9999999999999,90.0
76.63,790505.31,90.0,0.0,0,1169,5.958632026118714,25,1030.1686781777257,790495.7647231848,999.9999999999999,90.0
76.634,790536.81,90.0,0.0,0,1171,5.863626632797523,20,1022.4663406591922,790523.247239234,999.9999999999999,90.0
76.639,790565.43,90.0,0.0,0,1176,5.602687512318671,20,1025.230533026655,790552.4343058941,999.9999999999999,90.0
76.642,790595.12,90.0,0.0,0,1184,5.65759202271493,18,1025.1570767646124,790581.7796613841,999.9999999999999,90.0
76.646,790625.06,90.0,0.0,0,1187,5.522046277410762,13,1025.220983580171,790606.7083854799,999.9999999999999,90.0
76.651,790650.18,90.0,0.0,0,1191,5.449028476476926,14,1036.2900083020227,790636.8101288027,999.9999999999999,90.0
76.655,790680.06,90.0,0.0,0,1190,5.361779190069711,10,1031.1598933571772,790669.4640050905,999.9999999999999,90.0
76.659,790713.43,90.0,0.0,0,1194,5.032223667689998,8,1020.8481920023236,790696.427454364,999.9999999999999,90.0
