time,motor_angle,motor_setpoint,pendulum_angle,pendulum_setpoint,rpm,voltage,current,e_speed,e_angle,setSpeed,setAngle
6.196,32968.65,90.0,0.0,0,1756,7.5325247024916795,7,1621.2083774206822,32954.835367876985,1999.9999999999998,90.0
6.203,33043.53,90.0,0.0,0,1762,7.563175911485303,6,1600.2549242607965,32992.370255062066,1999.9999999999998,90.0
6.21,33081.67,90.0,0.0,0,1760,7.812718674295878,0,1725.0150793962864,33093.92855686716,1999.9999999999998,90.0
6.218,33165.52,90.0,0.0,0,1752,7.758301510297279,1,1576.8729870176871,33158.25913196218,1999.9999999999998,90.0
6.226,33236.36,90.0,0.0,0,1765,8.082309862080365,7,1509.930742361401,33231.66534326961,1999.9999999999998,90.0
6.234,33314.94,90.0,0.0,0,1765,7.697577451887702,5,1434.2317531443275,33305.417988257745,1999.9999999999998,90.0
6.242,33398.78,90.0,0.0,0,1774,7.523725100292049,12,1382.021960550813,33387.65391481522,1999.9999999999998,90.0
6.246,33493.88,90.0,0.0,0,1770,7.32713104587433,3,1352.6697898190212,33450.06071010788,1999.9999999999998,90.0
6.25,33567.53,90.0,0.0,0,1770,7.191539607832352,1,1417.1274827231537,33497.12388735495,1999.9999999999998,90.0
6.258,33614.64,90.0,0.0,0,1767,7.115310554977013,7,1594.6211318742749,33575.321572937464,1999.9999999999998,90.0
6.261,33679.16,90.0,0.0,0,1762,7.282710401626187,9,1642.4915048696662,33639.21716823617,1999.9999999999998,90.0
6.267,33735.76,90.0,0.0,0,1762,7.743670270191313,10,1674.8311077905198,33685.025614827086,1999.9999999999998,90.0
6.274,33774.96,90.0,0.0,0,1755,7.867992018882904,5,1758.7963501746378,33761.746690574786,1999.9999999999998,90.0
6.279,33836.66,90.0,0.0,0,1759,7.951979582286667,5,1705.8606735282294,33836.080059585736,1999.9999999999998,90.0
6.287,33905.56,90.0,0.0,0,1764,8.170041508888154,9,1594.9845884917504,33914.287873043206,1999.9999999999998,90.0
6.294,33986.6,90.0,0.0,0,1770,8.032564913719622,11,1482.5064857670513,33969.64799676967,1999.9999999999998,90.0
6.299,34051.81,90.0,0.0,0,1778,7.744614185173184,16,1468.0050177199134,34033.50888469859,1999.9999999999998,90.0
6.308,34120.54,90.0,0.0,0,1775,7.452502936706554,10,1459.1601190772026,34101.41333310025,1999.9999999999998,90.0
6.317,34193.49,90.0,0.0,0,1783,7.414841900173812,3,1454.0754549947742,34173.03198504391,1999.9999999999998,90.0
6.323,34270.31,90.0,0.0,0,1778,7.391871256799724,3,1455.1354044257655,34260.28050318538,1999.9999999999998,90.0
6.327,34364.17,90.0,0.0,0,1780,7.378666130315799,4,1413.404527580238,34327.22212005523,1999.9999999999998,90.0
6.331,34440.46,90.0,0.0,0,1775,7.381418871908144,4,1445.3639281138965,34361.358482437376,1999.9999999999998,90.0
6.336,34473.69,90.0,0.0,0,1774,7.273041701244175,5,1607.3049340597142,34426.37209718436,1999.9999999999998,90.0
6.346,34525.01,90.0,0.0,0,1769,7.356041860066039,4,1670.5522954233434,34485.74751042173,1999.9999999999998,90.0
6.352,34575.29,90.0,0.0,0,1766,7.776610737730679,7,1746.663091936865,34605.18533010631,1999.9999999999998,90.0
6.36,34676.89,90.0,0.0,0,1760,7.940867292940983,4,1533.550280426884,34662.09504342101,1999.9999999999998,90.0
6.368,34746.67,90.0,0.0,0,1764,8.138530831467868,6,1490.136051677071,34767.372834097856,1999.9999999999998,90.0
6.373,34857.59,90.0,0.0,0,1770,7.585066219900019,9,1368.3774075283832,34806.72589745629,1999.9999999999998,90.0
6.381,34911.38,90.0,0.0,0,1777,7.472317300295964,14,1468.89488826618,34867.94208970023,1999.9999999999998,90.0
6.387,34968.86,90.0,0.0,0,1776,7.156104022401946,0,1566.3362955721932,34953.875691728754,1999.9999999999998,90.0
6.395,35049.02,90.0,0.0,0,1774,7.417152938411004,2,1543.0557935086968,35007.23718570059,1999.9999999999998,90.0
6.403,35104.04,90.0,0.0,0,1775,7.670213138138702,11,1643.9173347315364,35114.91149235856,1999.9999999999998,90.0
6.41,35200.54,90.0,0.0,0,1759,7.609752511954931,4,1502.1166139263541,35179.38042338465,1999.9999999999998,90.0
