time,motor_angle,motor_setpoint,pendulum_angle,pendulum_setpoint,rpm,voltage,current
7.921,33031.4,0,0.0,0,1007,4.375777799528055,2
7.927,33055.48,0,0.0,0,1008,4.3785842889652615,1
7.935,33079.74,0,0.0,0,1009,4.375777799528055,1
7.945,33115.6,0,0.0,0,1008,4.372971310090848,2
7.954,33174.14,0,0.0,0,1010,4.375777799528055,2
7.962,33236.71,0,0.0,0,1007,4.370164820653641,1
7.966,33282.77,0,0.0,0,1007,4.3785842889652615,1
7.975,33327.42,0,0.0,0,1009,4.3785842889652615,1
7.979,33353.26,0,0.0,0,1008,4.372971310090848,1
7.988,33405.29,0,0.0,0,1009,4.375777799528055,1
7.995,33439.04,0,0.0,0,1009,4.372971310090848,1
8.003,33493.0,0,0.0,0,1008,4.372971310090848,1
8.011,33540.46,0,0.0,0,1007,4.375777799528055,2
8.015,33580.89,0,0.0,0,1007,4.3785842889652615,1
8.024,33624.31,0,0.0,0,1007,4.3785842889652615,1
8.028,33649.45,0,0.0,0,1007,4.3785842889652615,1
8.032,33703.06,0,0.0,0,1010,4.3785842889652615,2
8.037,33728.02,0,0.0,0,1010,4.370164820653641,2
8.044,33752.81,0,0.0,0,1008,4.370164820653641,1
8.053,33788.32,0,0.0,0,1009,4.375777799528055,0
8.06,33839.12,0,0.0,0,1010,4.372971310090848,1
8.064,33889.92,0,0.0,0,1009,4.370164820653641,1
8.07,33923.14,0,0.0,0,1009,4.372971310090848,2
8.079,33945.29,0,0.0,0,1008,4.372971310090848,1
8.088,33988.35,0,0.0,0,1010,4.375777799528055,2
8.097,34044.25,0,0.0,0,1005,4.370164820653641,1
8.105,34101.91,0,0.0,0,1006,4.384197267839675,2
8.109,34151.48,0,0.0,0,1007,4.381390778402468,0
8.118,34194.55,0,0.0,0,1010,4.3785842889652615,2
8.124,34218.45,0,0.0,0,1011,4.370164820653641,2
8.13,34273.82,0,0.0,0,1012,4.367358331216435,1
8.141,34308.98,0,0.0,0,1006,4.364551841779227,1
8.146,34353.63,0,0.0,0,1006,4.381390778402468,1
8.155,34421.48,0,0.0,0,1007,4.381390778402468,1
8.159,34454.17,0,0.0,0,1011,4.3785842889652615,1
8.165,34493.2,0,0.0,0,1009,4.367358331216435,1
8.173,34517.1,0,0.0,0,1011,4.372971310090848,1
8.182,34567.38,0,0.0,0,1006,4.367358331216435,1
8.192,34612.2,0,0.0,0,1008,4.381390778402468,2
8.195,34671.09,0,0.0,0,1006,4.375777799528055,1
8.2,34717.14,0,0.0,0,1006,4.381390778402468,1
8.204,34740.35,0,0.0,0,1008,4.381390778402468,2
8.208,34765.66,0,0.0,0,1008,4.375777799528055,1
8.218,34789.92,0,0.0,0,1007,4.375777799528055,1
8.226,34834.92,0,0.0,0,1009,4.3785842889652615,1
8.238,34880.44,0,0.0,0,1008,4.372971310090848,1
8.245,34945.66,0,0.0,0,1008,4.375777799528055,1
8.249,35006.48,0,0.0,0,1009,4.375777799528055,2
8.253,35038.65,0,0.0,0,1007,4.372971310090848,1
8.261,35062.2,0,0.0,0,1007,4.3785842889652615,1
8.271,35083.47,0,0.0,0,1006,4.3785842889652615,2
8.282,35163.28,0,0.0,0,1009,4.381390778402468,1
8.29,35210.21,0,0.0,0,1009,4.372971310090848,1
8.293,35283.69,0,0.0,0,1011,4.372971310090848,2
8.298,35311.99,0,0.0,0,1012,4.367358331216435,2
8.302,35331.32,0,0.0,0,1013,4.364551841779227,2
8.307,35359.27,0,0.0,0,1006,4.36174535234202,1
8.316,35384.23,0,0.0,0,1008,4.381390778402468,1
8.324,35420.97,0,0.0,0,1009,4.375777799528055,1
8.332,35477.05,0,0.0,0,1008,4.372971310090848,2
8.339,35535.41,0,0.0,0,1005,4.375777799528055,2
8.342,35579.35,0,0.0,0,1006,4.384197267839675,1
8.347,35608.88,0,0.0,0,1008,4.381390778402468,1
8.354,35629.8,0,0.0,0,1009,4.375777799528055,1
8.362,35657.22,0,0.0,0,1008,4.372971310090848,2
8.369,35708.55,0,0.0,0,1010,4.375777799528055,2
8.377,35756.54,0,0.0,0,1007,4.370164820653641,1
8.384,35791.87,0,0.0,0,1007,4.3785842889652615,1
8.394,35854.8,0,0.0,0,1010,4.3785842889652615,1
8.401,35889.25,0,0.0,0,1007,4.370164820653641,2
8.411,35949.02,0,0.0,0,1010,4.3785842889652615,1
8.42,35992.61,0,0.0,0,1008,4.370164820653641,0
8.425,36080.15,0,0.0,0,1008,4.375777799528055,1
8.428,36103.71,0,0.0,0,1010,4.375777799528055,1
8.433,36128.49,0,0.0,0,1008,4.370164820653641,1
8.437,36153.28,0,0.0,0,1007,4.375777799528055,2
8.441,36175.07,0,0.0,0,1005,4.3785842889652615,1
8.445,36203.73,0,0.0,0,1009,4.384197267839675,2
8.455,36227.81,0,0.0,0,1007,4.372971310090848,2
8.463,36252.07,0,0.0,0,1011,4.3785842889652615,1
