time,motor_angle,voltage
17.361,157787.21,0.0
17.371,157808.84,0.0
17.379,157823.6,0.0
17.386,157841.71,0.0
17.397,157857.89,0.0
17.407,157870.54,0.0
17.414,157891.64,0.0
17.418,157905.34,0.0
17.424,157911.5,0.0
17.432,157917.31,0.0
17.44,157925.21,0.0
17.451,157936.46,0.0
17.458,157946.65,0.0
17.462,157956.68,0.0
17.469,157961.42,0.0
17.477,157964.59,0.0
17.484,157970.39,0.0
17.491,157977.42,0.0
17.501,157982.34,0.0
17.507,157987.26,0.0
17.512,157993.59,0.0
17.522,157996.23,0.0
17.53,157999.92,0.0
17.541,158003.43,0.0
17.549,158007.12,0.0
17.557,158012.57,0.0
17.566,158015.56,0.0
17.57,158017.67,0.0
17.58,158020.48,0.0
17.588,158022.06,0.0
17.597,158024.7,0.0
17.606,158027.17,0.0
17.613,158028.92,0.0
17.621,158030.15,0.0
17.629,158031.56,0.0
17.639,158032.79,0.0
17.644,158034.03,0.0
17.647,158035.43,0.0
17.651,158035.95,0.0
17.66,158036.31,0.0
17.67,158037.01,0.0
17.678,158037.89,0.0
17.685,158038.59,0.0
17.692,158039.12,0.0
17.696,158039.65,0.0
17.7,158040.0,0.0
17.71,158040.17,0.0
17.719,158040.34,0.0
17.731,158040.7,0.0
17.739,158040.87,0.0
17.745,158041.23,0.0
17.75,158041.23,0.0
17.757,158041.23,0.0
17.764,158041.23,0.0
17.772,158041.23,0.0
17.779,158041.23,0.0
17.786,158041.23,0.0
17.795,158041.23,0.0
17.805,158041.23,0.0
17.812,158041.23,0.0
17.823,158041.23,0.0
17.833,158041.23,0.0
17.84,158041.23,0.0
17.844,158041.23,0.0
17.848,158041.23,0.0
17.859,158041.23,0.0
17.866,158041.23,0.0
17.874,158041.23,0.0
17.883,158041.23,0.0
17.889,158041.23,0.0
17.898,158041.23,0.0
17.905,158041.23,0.0
17.911,158041.23,0.0
17.917,158041.23,0.0
17.923,158041.23,0.0
17.93,158041.23,0.0
17.934,158041.23,0.0
17.938,158041.23,0.0
17.942,158041.23,0.0
17.949,158041.23,0.0
17.958,158041.23,0.0
17.965,158041.23,0.0
17.971,158041.23,0.0
17.98,158041.23,0.0
17.99,158041.23,0.0
17.996,158041.23,0.0
18.005,158041.23,0.0
18.014,158041.23,0.0
18.023,158041.23,0.0
18.028,158041.23,0.0
18.037,158041.23,0.0
18.045,158041.23,0.0
18.052,158041.23,0.0
18.058,158041.23,0.0
18.069,158041.23,0.0
18.078,158041.23,0.0
18.087,158041.23,0.0
18.105,158041.23,0.0
18.114,158041.23,0.0
18.118,158041.23,0.0
18.122,158041.23,0.0
18.126,158041.23,0.0
18.13,158041.23,0.0
18.139,158041.23,0.0
18.149,158041.23,0.0
18.159,158041.23,0.0
18.163,158041.23,0.0
18.17,158041.23,0.0
18.177,158041.23,0.0
18.186,158041.23,0.0
18.192,158041.23,0.0
18.202,158041.23,0.0
18.208,158041.23,0.0
18.219,158041.23,0.0
18.227,158041.23,0.0
18.235,158041.23,0.0
18.242,158041.23,0.0
18.25,158041.23,0.0
18.253,158041.23,0.0
18.257,158041.23,0.0
18.261,158041.23,0.0
18.27,158041.23,0.0
18.278,158041.23,0.0
18.287,158041.23,0.0
18.297,158041.23,0.0
18.302,158041.23,0.0
18.306,158041.23,0.0
18.313,158041.23,0.0
18.322,158041.23,0.0
18.329,158041.23,0.0
18.337,158041.23,0.0
18.347,158041.23,0.0
18.351,158041.23,0.0
18.36,158041.23,0.0
18.368,158041.23,0.0
18.376,158041.23,0.0
18.385,158041.23,0.0
18.393,158041.23,0.0
18.401,158041.23,0.0
18.408,158041.23,0.0
18.415,158041.23,0.0
18.425,158041.23,0.0
18.434,158041.23,0.0
18.443,158041.23,0.0
18.45,158041.23,0.0
18.459,158041.23,0.0
18.468,158041.23,0.0
18.476,158041.23,0.0
18.483,158041.23,0.0
18.49,158041.23,0.0
18.495,158041.23,0.0
18.499,158041.23,0.0
18.508,158041.23,0.0
18.517,158041.23,0.0
18.525,158041.23,0.0
18.532,158041.23,0.0
18.54,158041.23,0.0
18.544,158041.23,0.0
18.551,158041.23,0.0
18.558,158041.23,0.0
18.566,158041.23,0.0
18.573,158041.23,0.0
18.584,158041.23,0.0
18.594,158041.23,0.0
18.604,158041.23,0.0
18.611,158041.23,0.0
18.624,158041.23,0.0
18.635,158041.23,0.0
18.644,158041.23,0.0
18.652,158041.23,0.0
18.661,158041.23,0.0
18.672,158041.23,0.0
18.68,158041.23,0.0
18.688,158041.23,0.0
18.699,158041.23,0.0
18.707,158041.23,0.0
18.712,158041.23,0.0
18.72,158041.23,0.0
18.73,158041.23,0.0
18.739,158041.23,0.0
18.746,158041.23,0.0
18.754,158041.23,0.0
18.761,158041.23,0.0
18.77,158041.23,0.0
18.777,158041.23,0.0
18.788,158041.23,0.0
18.796,158041.23,0.0
18.803,158041.23,0.0
18.81,158041.23,0.0
18.818,158041.23,0.0
18.823,158041.23,0.0
18.828,158041.23,0.0
18.838,158041.23,0.0
18.844,158041.23,0.0
18.855,158041.23,0.0
18.863,158041.23,0.0
18.868,158041.23,0.0
18.871,158041.23,0.0
18.879,158041.23,0.0
18.885,158041.23,0.0
18.893,158041.23,0.0
18.902,158041.23,0.0
18.909,158041.23,0.0
18.917,158041.23,0.0
18.923,158041.23,0.0
18.93,158041.23,0.0
18.939,158041.23,0.0
18.947,158041.23,0.0
18.956,158041.23,0.0
18.962,158041.23,0.0
18.966,158041.23,0.0
18.974,158041.23,0.0
18.98,158041.23,0.0
18.988,158041.23,0.0
18.996,158041.23,0.0
19.004,158041.23,0.0
19.014,158041.23,0.0
19.021,158041.23,0.0
19.03,158041.23,0.0
19.038,158041.23,0.0
19.044,158041.23,0.0
19.052,158041.23,0.0
19.056,158041.23,0.0
19.06,158041.23,0.0
19.064,158041.23,0.0
19.073,158041.23,0.0
19.082,158041.23,0.0
19.092,158041.23,0.0
19.1,158041.23,0.0
19.109,158041.23,0.0
19.117,158041.23,0.0
19.125,158041.23,0.0
19.132,158041.23,0.0
19.143,158041.23,0.0
19.15,158041.23,0.0
19.159,158041.23,0.0
19.169,158041.23,0.0
19.176,158041.23,0.0
19.185,158041.23,0.0
19.192,158041.23,0.0
19.199,158041.23,0.0
19.203,158041.23,0.0
19.208,158041.23,0.0
19.217,158041.23,0.0
19.224,158041.23,0.0
19.229,158041.23,0.0
19.239,158041.23,0.0
19.248,158041.23,0.0
19.255,158041.23,0.0
19.263,158041.23,0.0
19.274,158041.23,0.0
19.283,158041.23,0.0
19.289,158041.23,0.0
19.294,158041.23,0.0
19.297,158041.23,0.0
19.302,158041.23,0.0
19.309,158041.23,0.0
19.316,158041.23,0.0
19.323,158041.23,0.0
19.332,158041.23,0.0
19.339,158041.23,0.0
19.343,158041.23,0.0
19.353,158041.23,0.0
19.36,158041.23,0.0
19.371,158041.23,0.0
19.38,158041.23,0.0
19.389,158041.23,0.0
19.397,158041.23,0.0
19.401,158041.23,0.0
19.409,158041.23,0.0
19.416,158041.23,0.0
19.425,158041.23,0.0
19.435,158041.23,0.0
19.444,158041.23,0.0
19.45,158041.23,0.0
19.461,158041.23,0.0
19.471,158041.23,0.0
19.478,158041.23,0.0
19.485,158041.23,0.0
19.493,158041.23,0.0
19.499,158041.23,0.0
19.507,158041.23,0.0
19.517,158041.23,0.0
19.528,158041.23,0.0
19.538,158041.23,0.0
19.544,158041.23,0.0
19.553,158041.23,0.0
19.56,158041.23,0.0
19.564,158041.23,0.0
19.572,158041.23,0.0
19.578,158041.23,0.0
19.586,158041.23,0.0
19.595,158041.23,0.0
19.602,158041.23,0.0
19.61,158041.23,0.0
19.617,158041.23,0.0
19.623,158041.23,0.0
19.632,158041.23,0.0
19.64,158041.23,0.0
19.648,158041.23,0.0
19.659,158041.23,0.0
19.666,158041.23,0.0
19.673,158041.23,0.0
19.678,158041.23,0.0
19.686,158041.23,0.0
19.696,158041.23,0.0
19.704,158041.23,0.0
19.711,158041.23,0.0
19.715,158041.23,0.0
19.721,158041.23,0.0
19.73,158041.23,0.0
19.736,158041.23,0.0
19.743,158041.23,0.0
19.75,158041.23,0.0
19.757,158041.23,0.0
19.76,158041.23,0.0
19.764,158041.23,0.0
19.773,158041.23,0.0
19.783,158041.23,0.0
19.791,158041.23,0.0
19.8,158041.23,0.0
19.805,158041.23,0.0
19.809,158041.23,0.0
19.817,158041.23,0.0
19.824,158041.23,0.0
19.832,158041.23,0.0
19.843,158041.23,0.0
19.851,158041.23,0.0
19.858,158041.23,0.0
19.869,158041.23,0.0
19.879,158041.23,0.0
19.89,158041.23,0.0
19.895,158041.23,0.0
19.9,158041.23,0.0
19.903,158041.23,0.0
19.908,158041.23,0.0
19.914,158041.23,0.0
19.923,158041.23,0.0
19.93,158041.23,0.0
19.939,158041.23,0.0
19.946,158041.23,0.0
19.956,158041.23,0.0
19.961,158041.23,0.0
19.968,158041.23,0.0
19.977,158041.23,0.0
19.987,158041.23,0.0
19.994,158041.23,0.0
19.998,158041.23,0.0
20.002,158041.23,0.0
20.009,158041.23,0.0
20.017,158041.23,0.0
20.024,158041.23,0.0
20.031,158041.23,0.0
20.041,158041.23,0.0
20.05,158041.23,0.0
20.057,158041.23,0.0
20.066,158041.23,0.0
20.072,158041.23,0.0
20.081,158041.23,0.0
20.088,158041.23,0.0
20.092,158041.23,0.0
20.096,158041.23,0.0
20.1,158041.23,0.0
20.107,158041.23,0.0
20.114,158041.23,0.0
20.121,158041.23,0.0
20.131,158041.23,0.0
20.141,158041.23,0.0
20.151,158041.23,0.0
20.161,158041.23,0.0
20.173,158041.23,0.0
20.178,158041.23,0.0
20.186,158041.23,0.0
20.196,158041.23,0.0
20.205,158041.23,0.0
20.215,158041.23,0.0
20.224,158041.23,0.0
20.228,158041.23,0.0
20.237,158041.23,0.0
20.245,158041.23,0.0
20.254,158041.23,0.0
20.264,158041.23,0.0
20.272,158041.23,0.0
20.28,158041.23,0.0
20.287,158041.23,0.0
20.293,158041.23,0.0
20.301,158041.23,0.0
20.312,158041.23,0.0
20.317,158041.23,0.0
20.321,158041.23,0.0
20.326,158041.23,0.0
20.335,158041.23,0.0
20.344,158041.23,0.0
20.353,158041.23,0.0
20.363,158041.23,0.0
20.371,158041.23,0.0
20.381,158041.23,0.0
20.389,158041.23,0.0
20.397,158041.23,0.0
20.405,158041.23,0.0
20.412,158041.23,0.0
20.421,158041.23,12.0
20.428,158041.23,12.0
20.434,158046.32,12.0
20.445,158057.21,12.0
20.456,158076.03,12.0
20.466,158117.87,12.0
20.475,158162.51,12.0
20.482,158214.9,12.0
20.493,158272.37,12.0
20.503,158325.46,12.0
20.51,158423.73,12.0
20.516,158485.07,12.0
20.524,158542.2,12.0
20.531,158606.01,12.0
20.54,158683.0,12.0
20.547,158752.79,12.0
20.555,158875.84,12.0
20.563,158926.28,12.0
20.572,159004.85,12.0
20.58,159121.4,12.0
20.589,159227.21,12.0
20.599,159319.68,12.0
20.604,159452.57,12.0
20.61,159554.7,12.0
20.618,159617.81,12.0
20.626,159699.54,12.0
20.636,159809.76,12.0
20.642,159925.95,12.0
20.649,160036.7,12.0
20.653,160136.71,12.0
20.662,160233.4,12.0
20.667,160305.81,12.0
20.676,160414.81,12.0
20.684,160489.68,12.0
20.691,160607.98,12.0
20.699,160771.28,12.0
20.705,160865.15,12.0
20.712,160949.87,12.0
20.721,161048.84,12.0
20.727,161177.17,12.0
20.737,161290.01,12.0
20.744,161433.98,12.0
20.748,161553.15,12.0
20.759,161638.06,12.0
20.766,161727.89,12.0
20.774,161892.06,12.0
20.781,162004.92,12.0
20.791,162116.71,12.0
20.802,162240.81,12.0
20.812,162410.28,12.0
20.827,162574.98,12.0
20.838,162844.09,12.0
20.842,163026.21,12.0
20.851,163139.06,12.0
20.862,163251.9,12.0
20.875,163378.82,12.0
20.884,163573.42,12.0
20.894,163795.07,12.0
20.902,163927.26,12.0
20.91,164084.06,12.0
20.922,164228.73,12.0
20.928,164334.9,12.0
20.937,164529.31,12.0
20.946,164654.65,12.0
20.953,164795.45,12.0
20.963,164931.68,12.0
20.969,165064.75,12.0
20.977,165223.29,12.0
20.981,165342.48,12.0
20.988,165456.9,12.0
20.994,165521.95,12.0
21.004,165657.31,12.0
21.013,165775.25,12.0
21.019,165906.21,12.0
21.026,166049.29,12.0
21.033,166198.89,12.0
21.041,166278.34,12.0
21.049,166410.34,12.0
21.056,166545.34,12.0
21.064,166686.32,12.0
21.071,166816.06,12.0
21.075,166931.01,12.0
21.082,167043.87,12.0
21.091,167106.26,12.0
21.097,167225.62,12.0
21.104,167384.87,12.0
21.113,167484.37,12.0
21.121,167633.96,12.0
21.124,167772.31,12.0
21.134,167882.87,12.0
21.143,168004.68,12.0
21.151,168124.21,12.0
21.158,168288.75,12.0
21.165,168393.34,12.0
21.17,168554.87,12.0
21.177,168638.9,12.0
21.185,168711.68,12.0
21.192,168850.9,12.0
21.203,168970.6,12.0
21.211,169104.2,12.0
21.219,169313.9,12.0
21.225,169423.59,12.0
21.233,169552.62,12.0
21.241,169681.1,12.0
21.248,169789.92,12.0
21.256,169970.45,12.0
21.26,170077.32,12.0
21.264,170172.59,12.0
21.272,170236.93,12.0
21.276,170305.48,12.0
21.282,170456.84,12.0
21.293,170530.48,12.0
21.303,170633.84,12.0
21.309,170818.93,12.0
21.313,170996.48,12.0
21.319,171075.59,12.0
21.328,171136.23,12.0
21.335,171266.31,12.0
21.342,171392.0,12.0
21.35,171528.92,12.0
21.356,171652.5,12.0
21.363,171771.5,12.0
21.371,171884.7,12.0
21.38,172000.01,12.0
21.39,172156.64,12.0
21.399,172352.46,12.0
21.403,172502.57,12.0
21.407,172601.01,12.0
21.415,172675.18,12.0
21.423,172746.56,12.0
21.434,172900.9,12.0
21.441,173045.21,12.0
21.45,173210.09,12.0
21.456,173357.4,12.0
21.467,173505.4,12.0
21.475,173623.53,12.0
21.486,173774.0,12.0
21.493,173948.56,12.0
21.497,174103.06,12.0
21.501,174211.7,12.0
21.508,174268.65,12.0
21.517,174342.31,12.0
21.524,174467.64,12.0
21.537,174617.4,12.0
21.542,174799.85,12.0
21.546,174980.03,12.0
21.55,175038.57,12.0
21.557,175103.78,12.0
21.564,175195.71,12.0
21.573,175306.46,12.0
21.582,175422.82,12.0
21.589,175576.46,12.0
21.596,175726.23,12.0
21.606,175855.95,12.0
21.614,175985.5,12.0
21.623,176155.14,12.0
21.635,176279.23,12.0
21.643,176471.71,12.0
21.651,176639.76,12.0
21.659,176773.53,12.0
21.666,176892.01,12.0
21.676,177038.09,12.0
21.681,177204.2,12.0
21.687,177333.4,12.0
21.695,177404.06,12.0
21.707,177525.0,12.0
21.716,177662.28,12.0
21.722,177888.51,12.0
21.726,178027.73,12.0
21.73,178105.78,12.0
21.735,178168.18,12.0
21.739,178243.06,12.0
21.744,178312.84,12.0
21.753,178389.5,12.0
21.762,178512.18,12.0
21.772,178638.57,12.0
21.781,178792.2,12.0
21.79,178967.81,12.0
21.798,179128.12,12.0
21.805,179271.03,12.0
21.815,179409.54,12.0
21.821,179524.34,12.0
21.83,179714.35,12.0
21.839,179810.68,12.0
21.849,179947.79,12.0
21.858,180098.96,12.0
21.866,180304.45,12.0
21.87,180439.62,12.0
21.874,180541.4,12.0
21.878,180609.6,12.0
21.882,180685.71,12.0
21.893,180747.25,12.0
21.901,180848.31,12.0
21.91,181029.54,12.0
21.92,181160.5,12.0
21.929,181335.93,12.0
21.937,181499.76,12.0
21.945,181625.96,12.0
21.952,181776.62,12.0
21.961,181896.68,12.0
21.971,182038.0,12.0
21.979,182209.04,12.0
21.987,182342.98,12.0
21.994,182473.25,12.0
22.003,182609.29,12.0
22.009,182742.53,12.0
22.013,182900.75,12.0
22.017,182985.46,12.0
22.021,183052.62,12.0
22.031,183119.06,12.0
22.04,183180.59,12.0
22.048,183377.28,12.0
22.057,183501.73,12.0
22.067,183645.7,12.0
22.076,183844.68,12.0
22.085,183999.2,12.0
22.095,184140.17,12.0
22.104,184276.93,12.0
22.114,184484.18,12.0
22.124,184627.09,12.0
22.13,184810.43,12.0
22.139,184940.5,12.0
22.148,185038.76,12.0
22.16,185233.18,12.0
22.17,185392.09,12.0
22.188,185573.67,12.0
22.197,185883.75,12.0
22.203,186062.34,12.0
22.211,186181.17,12.0
22.22,186300.0,12.0
22.228,186426.39,12.0
22.236,186579.14,12.0
22.243,186751.93,12.0
22.246,186867.95,12.0
22.252,186955.48,12.0
22.262,187017.71,12.0
22.269,187123.53,12.0
22.279,187291.06,12.0
22.29,187461.21,12.0
22.296,187624.85,12.0
22.3,187747.73,12.0
22.304,187868.31,12.0
22.309,187935.29,12.0
22.318,188007.89,12.0
22.325,188093.67,12.0
22.335,188240.96,12.0
22.343,188403.92,12.0
22.351,188548.42,12.0
22.36,188688.15,12.0
22.368,188807.0,12.0
22.378,188954.29,12.0
22.386,189130.07,12.0
22.39,189263.84,12.0
22.397,189383.2,12.0
22.404,189461.07,12.0
22.412,189578.31,12.0
22.421,189710.85,12.0
22.427,189857.98,12.0
22.437,190013.03,12.0
22.446,190123.42,12.0
22.453,190266.15,12.0
22.463,190411.53,12.0
22.473,190541.42,12.0
22.48,190741.81,12.0
22.484,190915.48,12.0
22.491,190993.89,12.0
22.499,191061.73,12.0
22.506,191169.14,12.0
22.515,191326.64,12.0
22.522,191466.03,12.0
22.531,191627.93,12.0
22.539,191712.65,12.0
22.546,191863.82,12.0
22.557,192007.96,12.0
22.567,192123.98,12.0
22.574,192354.96,12.0
22.578,192491.37,12.0
22.585,192594.9,12.0
22.59,192653.6,12.0
22.601,192802.84,12.0
22.609,192898.46,12.0
22.616,193052.98,12.0
22.626,193190.45,12.0
22.634,193334.76,12.0
22.641,193492.62,12.0
22.65,193617.06,12.0
22.657,193746.62,12.0
22.665,193913.96,12.0
22.668,194042.64,12.0
22.673,194127.71,12.0
22.677,194184.14,12.0
22.683,194264.82,12.0
22.69,194332.67,12.0
22.699,194462.57,12.0
22.705,194577.35,12.0
22.715,194729.23,12.0
22.724,194848.76,12.0
22.733,195019.09,12.0
22.739,195147.59,12.0
22.748,195286.1,12.0
22.759,195423.21,12.0
22.769,195600.23,12.0
22.777,195758.6,12.0
22.784,195915.4,12.0
22.797,196071.5,12.0
22.804,196227.42,12.0
22.808,196402.15,12.0
22.812,196489.68,12.0
22.816,196552.79,12.0
22.82,196629.07,12.0
22.826,196708.89,12.0
22.835,196759.51,12.0
22.846,196911.9,12.0
22.855,197033.56,12.0
22.863,197209.34,12.0
22.871,197382.65,12.0
22.879,197496.03,12.0
22.892,197653.89,12.0
22.898,197829.84,12.0
22.906,198005.28,12.0
22.91,198085.95,12.0
22.915,198239.93,12.0
22.924,198309.71,12.0
22.935,198405.7,12.0
22.939,198543.51,12.0
22.948,198725.96,12.0
22.958,198855.34,12.0
22.968,198985.6,12.0
22.98,199154.0,12.0
22.988,199313.26,12.0
22.993,199493.96,12.0
23.002,199622.98,12.0
23.012,199735.31,12.0
23.018,199865.03,12.0
23.029,200044.34,12.0
23.036,200144.7,12.0
23.042,200306.07,12.0
23.049,200462.68,12.0
23.056,200530.54,12.0
23.065,200669.93,12.0
23.072,200781.73,12.0
23.083,200917.62,12.0
23.093,201125.39,12.0
23.101,201270.93,12.0
23.108,201421.4,12.0
23.117,201538.82,12.0
23.123,201693.68,12.0
23.132,201804.25,12.0
23.136,201963.51,12.0
23.145,202059.67,12.0
23.153,202128.21,12.0
23.163,202292.93,12.0
23.169,202433.2,12.0
23.177,202600.9,12.0
23.181,202728.34,12.0
23.189,202825.9,12.0
23.198,202889.53,12.0
23.205,203056.87,12.0
23.214,203192.21,12.0
23.223,203331.26,12.0
23.23,203512.67,12.0
23.236,203645.03,12.0
23.243,203725.01,12.0
23.25,203837.34,12.0
23.258,203946.5,12.0
23.267,204072.89,12.0
23.275,204256.06,12.0
23.284,204380.5,12.0
23.288,204497.75,12.0
23.297,204650.15,12.0
23.306,204734.18,12.0
23.313,204892.56,12.0
23.32,205044.96,12.0
23.324,205192.43,12.0
23.332,205260.64,12.0
23.339,205336.57,12.0
23.345,205469.46,12.0
23.349,205583.2,12.0
23.357,205695.7,12.0
23.363,205820.85,12.0
23.369,205902.42,12.0
23.373,206026.34,12.0
23.38,206092.43,12.0
23.386,206159.06,12.0
23.395,206291.59,12.0
23.404,206410.43,12.0
23.412,206546.48,12.0
23.418,206730.87,12.0
23.426,206847.95,12.0
23.433,206938.82,12.0
23.441,207059.06,12.0
23.447,207182.46,12.0
23.458,207342.95,12.0
23.463,207471.96,12.0
23.467,207629.65,12.0
23.476,207694.15,12.0
23.485,207791.71,12.0
23.493,207935.5,12.0
23.502,208100.39,12.0
23.508,208208.31,12.0
23.513,208387.43,12.0
23.521,208466.01,12.0
23.526,208538.6,12.0
23.536,208681.7,12.0
23.544,208776.43,12.0
23.552,208948.53,12.0
23.563,209082.31,12.0
23.573,209250.7,12.0
23.58,209400.64,12.0
23.588,209568.15,12.0
23.595,209693.14,12.0
23.602,209822.34,12.0
23.607,209944.15,12.0
23.616,210066.15,12.0
23.626,210135.93,12.0
23.635,210306.43,12.0
23.644,210501.73,12.0
23.653,210698.43,12.0
23.662,210816.21,12.0
23.671,210927.65,12.0
23.68,211099.39,12.0
23.686,211229.29,12.0
23.693,211385.75,12.0
23.697,211495.6,12.0
23.701,211601.59,12.0
23.705,211668.75,12.0
23.712,211742.75,12.0
23.718,211800.23,12.0
23.727,211951.93,12.0
23.739,212080.95,12.0
23.746,212204.87,12.0
23.754,212404.75,12.0
23.765,212520.76,12.0
23.774,212668.76,12.0
23.785,212832.25,12.0
23.792,213015.06,12.0
23.802,213167.98,12.0
23.81,213307.9,12.0
23.818,213472.62,12.0
23.825,213600.59,12.0
23.833,213727.5,12.0
23.844,213871.1,12.0
23.853,214020.53,12.0
23.862,214191.03,12.0
23.872,214334.65,12.0
23.881,214481.25,12.0
23.885,214683.75,12.0
23.89,214814.0,12.0
23.894,214864.45,12.0
23.904,214943.03,12.0
23.912,215052.71,12.0
23.923,215202.65,12.0
23.93,215339.93,12.0
23.935,215516.59,12.0
23.945,215651.07,12.0
23.952,215744.76,12.0
23.966,215928.45,12.0
23.976,216016.0,12.0
23.983,216285.64,12.0
23.99,216418.89,12.0
23.999,216541.93,12.0
24.005,216672.71,12.0
24.016,216820.54,12.0
24.025,216932.0,12.0
24.034,217135.9,12.0
24.043,217276.17,12.0
24.05,217418.2,12.0
24.059,217577.1,12.0
24.066,217688.56,12.0
24.074,217873.82,12.0
24.078,217954.85,12.0
24.086,218074.39,12.0
24.095,218139.25,12.0
24.106,218302.2,12.0
24.116,218454.25,12.0
24.123,218670.64,12.0
24.131,218830.95,12.0
24.141,218930.09,12.0
24.148,219077.04,12.0
24.157,219224.35,12.0
24.164,219390.46,12.0
24.168,219539.87,12.0
24.172,219605.62,12.0
24.18,219680.15,12.0
24.188,219746.95,12.0
24.195,219904.62,12.0
24.203,220035.76,12.0
24.209,220137.18,12.0
24.22,220314.54,12.0
24.226,220420.18,12.0
24.23,220585.07,12.0
24.237,220659.07,12.0
24.247,220738.18,12.0
24.255,220875.12,12.0
24.262,221034.54,12.0
24.269,221197.67,12.0
24.278,221288.03,12.0
24.285,221394.03,12.0
24.291,221561.18,12.0
24.3,221675.96,12.0
24.307,221805.53,12.0
24.311,221934.37,12.0
24.319,222046.53,12.0
24.326,222114.37,12.0
24.334,222256.75,12.0
24.341,222367.67,12.0
24.348,222512.17,12.0
24.356,222652.26,12.0
24.367,222762.82,12.0
24.376,222914.53,12.0
24.383,223069.92,12.0
24.39,223217.57,12.0
24.398,223381.23,12.0
24.402,223493.03,12.0
24.406,223576.17,12.0
24.413,223647.53,12.0
24.42,223717.5,12.0
24.426,223846.7,11.9
24.435,223971.68,11.8
24.444,224094.9,11.7
24.452,224259.25,11.6
24.462,224367.53,11.500000000000002
24.468,224524.51,11.400000000000002
24.477,224692.2,11.300000000000002
24.485,224790.81,11.200000000000005
24.491,224962.37,11.100000000000003
24.496,225090.17,11.000000000000004
24.5,225162.42,10.900000000000004
24.507,225234.67,10.800000000000004
24.515,225309.54,10.700000000000005
24.521,225432.06,10.600000000000003
24.532,225569.7,10.500000000000004
24.539,225685.18,10.400000000000006
24.545,225840.76,10.300000000000006
24.554,225967.84,10.200000000000006
24.563,226069.09,10.100000000000009
24.572,226226.78,10.000000000000009
24.578,226362.65,9.900000000000007
24.586,226515.4,9.800000000000008
24.59,226617.71,9.700000000000008
24.594,226693.12,9.600000000000009
24.598,226756.75,9.500000000000009
24.604,226822.32,9.40000000000001
24.611,226892.64,9.30000000000001
24.62,227003.37,9.20000000000001
24.627,227123.26,9.10000000000001
24.635,227280.76,9.00000000000001
24.643,227354.23,8.900000000000011
24.654,227498.03,8.800000000000011
24.664,227620.54,8.700000000000012
24.674,227753.6,8.600000000000012
24.68,227938.35,8.500000000000012
24.684,228057.01,8.400000000000013
24.688,228137.0,8.300000000000013
24.692,228199.04,8.200000000000014
24.699,228261.09,8.100000000000014
24.707,228310.84,8.000000000000014
24.715,228442.15,7.900000000000015
24.723,228545.85,7.800000000000015
24.734,228658.0,7.700000000000015
24.743,228804.6,7.600000000000016
24.751,228929.06,7.500000000000016
24.762,229055.28,7.400000000000016
24.768,229171.46,7.300000000000017
24.774,229314.9,7.200000000000017
24.782,229418.43,7.100000000000017
24.788,229466.25,7.000000000000018
24.8,229584.71,6.900000000000018
24.81,229703.9,6.8000000000000185
24.815,229824.67,6.700000000000019
24.819,229958.26,6.600000000000019
24.827,230009.4,6.50000000000002
24.835,230106.43,6.40000000000002
24.846,230178.87,6.30000000000002
24.857,230287.84,6.200000000000021
24.866,230401.23,6.100000000000021
24.875,230550.64,6.000000000000021
24.882,230667.01,5.900000000000022
24.89,230747.51,5.800000000000022
24.897,230846.12,5.700000000000022
24.907,230934.71,5.600000000000023
24.913,231046.0,5.500000000000023
24.917,231137.21,5.400000000000024
24.921,231179.06,5.300000000000024
24.925,231230.21,5.200000000000024
24.929,231275.03,5.1000000000000245
24.936,231318.98,5.000000000000025
24.943,231360.12,4.900000000000025
24.952,231450.81,4.800000000000026
24.959,231517.43,4.700000000000026
24.968,231611.65,4.600000000000026
24.978,231703.06,4.500000000000027
24.983,231783.75,4.400000000000027
24.992,231869.87,4.300000000000027
25.001,231926.65,4.200000000000028
25.01,232014.54,4.100000000000028
25.018,232099.45,4.000000000000028
25.026,232179.96,3.900000000000028
25.033,232242.89,3.800000000000028
25.041,232332.18,3.700000000000028
25.048,232388.09,3.600000000000028
25.054,232460.68,3.500000000000028
25.061,232510.25,3.400000000000028
25.07,232566.32,3.300000000000028
25.079,232623.98,3.200000000000028
25.086,232693.76,3.100000000000028
25.095,232754.4,3.0000000000000275
25.101,232828.59,2.9000000000000274
25.105,232886.95,2.800000000000028
25.111,232924.21,2.7000000000000277
25.122,232954.28,2.600000000000027
25.13,233014.39,2.500000000000027
25.135,233081.01,2.400000000000027
25.149,233135.15,2.300000000000027
25.161,233204.06,2.200000000000027
25.17,233276.31,2.1000000000000267
25.179,233341.87,2.000000000000026
25.185,233389.85,1.9000000000000263
25.192,233439.43,1.8000000000000265
25.196,233477.57,1.7000000000000264
25.204,233516.07,1.6000000000000263
25.214,233553.34,1.5000000000000262
25.222,233594.29,1.400000000000026
25.23,233642.1,1.300000000000026
25.239,233684.65,1.200000000000026
25.249,233722.09,1.1000000000000258
25.26,233774.65,1.0000000000000258
25.269,233815.25,0.9000000000000258
25.275,233862.18,0.8000000000000258
25.283,233896.81,0.7000000000000258
25.293,233929.15,0.6000000000000258
25.301,233958.34,0.5000000000000259
25.31,233997.18,0.4000000000000259
25.321,234028.46,0.3000000000000259
25.335,234070.31,0.2000000000000259
25.339,234110.39,0.1000000000000259
25.346,234143.6,2.5895952049381776e-14
