time,motor_angle,motor_setpoint,pendulum_angle,pendulum_setpoint,rpm,voltage,current,e_speed,e_angle,setSpeed,setAngle
21.42,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.800562459884532,136.98613219302834,1999.9999999999998,90.0
21.428,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.803583022770803,136.98619906125762,1999.9999999999998,90.0
21.434,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.808376302326202,136.9861401047129,1999.9999999999998,90.0
21.44,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.811021486869921,136.98596791320733,1999.9999999999998,90.0
21.448,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.814142002612395,136.98563313873882,1999.9999999999998,90.0
21.456,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.81474413010304,136.9854268962767,1999.9999999999998,90.0
21.461,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.814575087723812,136.98521014752828,1999.9999999999998,90.0
21.466,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.813855965801943,136.9851412109161,1999.9999999999998,90.0
21.473,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.8130576920935315,136.9851169694881,1999.9999999999998,90.0
21.482,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.81155392582583,136.98512778393956,1999.9999999999998,90.0
21.489,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.810605418675376,136.98519721612632,1999.9999999999998,90.0
21.495,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.810058787612682,136.98527992682858,1999.9999999999998,90.0
21.502,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.809982970417271,136.9853257662594,1999.9999999999998,90.0
21.511,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.810109991144452,136.98539814531213,1999.9999999999998,90.0
21.52,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.810525498576886,136.98541265333571,1999.9999999999998,90.0
21.527,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.810907935728042,136.98540071119245,1999.9999999999998,90.0
21.536,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.811161124858555,136.9853790722313,1999.9999999999998,90.0
21.544,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.811327023110553,136.98535096333927,1999.9999999999998,90.0
21.552,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.8113328818574645,136.98532939888668,1999.9999999999998,90.0
21.559,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.811236051558215,136.98531793699428,1999.9999999999998,90.0
